date,AAPL,MSFT,GOOG,AMZN,META,NFLX
2018-02-21,0.9971410899308065,1.0694563724576367,1.0435117874536484,1.2471888901550967,0.9806526228228272,1.3977221664603938
2018-02-22,1.0054761513867627,1.0722616084975474,1.0390892790939188,1.249224105449793,0.9866055966880145,1.3832992833616917
2018-02-23,1.0229625102704483,1.0994980976414477,1.0580188723561248,1.2615537192118986,1.0103073618777194,1.4220420705683883
2018-02-26,1.0431886974433227,1.1153954692582988,1.0739436604450188,1.2800145169023354,1.0193472923310472,1.4629730866254234
2018-02-27,1.0398081769678407,1.1011344934099687,1.050037543804116,1.2716293118228568,1.0002203453882144,1.4453175668541953
2018-02-28,1.038234440667574,1.0961080052228944,1.037305171505445,1.2720245740151555,0.9829126690707534,1.449147062202217
2018-03-01,1.0200483697495901,1.0853539379602424,1.0042441481892612,1.256044944904557,0.9697937611286299,1.4442233575690966
2018-03-02,1.0271012889536917,1.0876919093316535,1.0130703026702714,1.2617639268323482,0.9735418387275389,1.4972397183456922
2018-03-05,1.0306568795401112,1.0945882317357438,1.0243474641129653,1.281410511099681,0.9943775866401969,1.5666185631964913
2018-03-06,1.0297822868646924,1.0908475938729387,1.0282252801692833,1.2932103708586018,0.9909599847005466,1.617446600262819
2018-03-07,1.020222966185985,1.0971602232129138,1.0419153627511983,1.2994003307882556,1.0126224732611677,1.597254715700523
2018-03-08,1.0313563073696843,1.1038232041113862,1.0572769576437957,1.3051698754770096,1.0050709983894508,1.5765653856686948
2018-03-09,1.049076093067953,1.1284876048352392,1.0892394181758265,1.327903098136929,1.02100102816535,1.6483811821045984
2018-03-12,1.059218128168942,1.131176024708025,1.093427196457079,1.3443032708203075,1.0184102517197886,1.5979509875819815
2018-03-13,1.0490177363643072,1.103589377891382,1.0687042220338407,1.3357161996926195,1.0025354567716627,1.5709951157570974
2018-03-14,1.0400996762813441,1.0970432131600343,1.0793334186108865,1.3380880295101727,1.0152683148422514,1.5991942218160953
2018-03-15,1.0413231776248273,1.100900861075719,1.0794179012037866,1.3307877421494256,1.013449383601382,1.5969065797597939
2018-03-16,1.0376515367754757,1.1058100483812818,1.0664131466188533,1.321839160114041,1.0202292678067837,1.5837767323581164
2018-03-19,1.02179679722116,1.085821202628742,1.0326947634523533,1.2993414264550525,0.9511629943283759,1.559058985706411
2018-03-20,1.021447414878553,1.0886269233830388,1.0307136502623007,1.3343117355911531,0.9268547490327966,1.5790520438567808
2018-03-21,0.9983065187753695,1.081028928433181,1.0243004891896248,1.3304009498612475,0.933689783219846,1.5739792194147162
2018-03-22,0.984200869836983,1.0495847306437307,0.9850516398945738,1.2993330848828124,0.9088853577816879,1.5253394111987268
2018-03-23,0.9614101139556741,1.0190754499627885,0.9592205631642886,1.2578195181497211,0.878569073485399,1.4966926611331075
2018-03-26,1.0070499824219377,1.096225015275774,0.9889296004891174,1.308533967395489,0.8822620859487859,1.5932262042207166
2018-03-27,0.9812281831426619,1.0458441897238029,0.9437559125167936,1.2590726789639408,0.8390475784830904,1.4954493320390645
2018-03-28,0.9703865307422831,1.0449087879009085,0.9432488724211671,1.20387546879636,0.8435123513050438,1.4212462906210375
2018-03-29,0.9779639023999289,1.0668843809804667,0.968816961849858,1.2172647188967154,0.8807738000594262,1.4688913976178206
2018-04-02,0.9715522437915715,1.0347390923025126,0.9450422304560832,1.153892767933867,0.8565207895916204,1.393992084318335
2018-04-03,0.981519966660891,1.048649231877959,0.9515586640909954,1.170763918619108,0.8604894671171204,1.4108022123991604
2018-04-04,1.0002885625313396,1.0792755226117807,0.9625728382320952,1.1863399439651676,0.8549223734312164,1.4370119160197456
2018-04-05,1.0072247683281497,1.079859894276037,0.9650797814871105,1.2209737669102918,0.8782934084232857,1.4620280920091988
2018-04-06,0.9814614204874281,1.054727744169298,0.9455773832366011,1.181848713139234,0.8664976758100811,1.4365643668730534
2018-04-09,0.9911955270723475,1.0610400826806412,0.9534742291957098,1.182563650046148,0.8705212487788522,1.441935620652866
2018-04-10,1.0098478832100468,1.0857045803473715,0.9686760370798364,1.2079124047649115,0.909712098429651,1.4824189927032794
2018-04-11,1.0051266743092475,1.0737814789275753,0.9577183051158582,1.2002001720673856,0.9167676476971659,1.5102700576814772
2018-04-12,1.0150354720654702,1.0938870439043626,0.9694928948621719,1.2182404261850424,0.9032630292680104,1.5380215197338534
2018-04-13,1.018474349244598,1.0880424547759053,0.966450654288413,1.2033455864612945,0.9068459963064784,1.5499577446444692
2018-04-16,1.0248278406191267,1.1007838510228394,0.9746290607111137,1.2123530728298821,0.908554712430178,1.5307106649785394
2018-04-17,1.038933489557513,1.1229934642081565,1.008600963925427,1.2647748494153712,0.9296660405588237,1.6713581541927283
2018-04-18,1.036602158193845,1.1273186676209723,1.0066478188820402,1.28496812749413,0.9169880779315057,1.663699163496685
2018-04-19,1.0072247683281497,1.1234612135910425,1.0213144739856488,1.3094170190660108,0.9265791688168089,1.6546476290377248
2018-04-20,0.9659563474804446,1.1104858941812268,1.0074741439181567,1.284673734159996,0.9165471326167003,1.6301288036578747
2018-04-23,0.963158920366878,1.1145770774882837,1.0023003981305425,1.2765745808424116,0.9141217212699565,1.584970354849178
2018-04-24,0.9497524150533391,1.0885102041587913,0.9577277001005263,1.227988002509145,0.8802225547813253,1.5269308762334992
2018-04-25,0.9538910042667655,1.0790417933346537,0.958854375569571,1.228055248414588,0.8802225547813253,1.5206644293003728
2018-04-26,0.9572135469782359,1.1018359720699815,0.9765633435160513,1.276658766556096,0.9599823248551125,1.5615457387544265
2018-04-27,0.9461385624981823,1.1200712181153665,0.9671831740160741,1.322629684498638,0.9568403879775755,1.550504801857054
2018-04-30,0.9632752548345356,1.0931856621872271,0.9552395468148472,1.3171714729522594,0.9480761225863611,1.5539861612643462
2018-05-01,0.985658271669592,1.1104858941812268,0.9739998858148017,1.3307373077203433,0.9583287587130608,1.5581637925530971
2018-05-02,1.029199761912228,1.0930688460201023,0.9618591807428831,1.3201571141548012,0.9705104563516743,1.5584622218908448
2018-05-03,1.0310649027910894,1.099614719922818,0.9612394731003522,1.3221755179731365,0.9592106493426716,1.5501566659163246
2018-05-04,1.0715168034622957,1.112356503941261,0.9842347098431254,1.3296355785252512,0.973486943284268,1.5919330736637627
2018-05-07,1.0792690557610618,1.1247467730866796,0.9904131408373243,1.3457751091590977,0.9809831833282114,1.622618932770776
2018-05-08,1.0844569288212107,1.1199542080624871,0.9895868880703207,1.3392570046107077,0.9862196316626056,1.6257521562373392
2018-05-09,1.092093130857045,1.133163353692307,1.0166760255167784,1.3523856126615312,1.0068350341870493,1.642711404127109
2018-05-10,1.107714159392052,1.14450198650497,1.03058219274606,1.3532939457125346,1.0226545094612762,1.6392300447198165
2018-05-11,1.103501108540532,1.1420468111949247,1.0312300130734826,1.348104717787928,1.0307022493216977,1.6236136339899823
2018-05-14,1.100926687401612,1.1459046529963637,1.0330517006006286,1.3469525541637535,1.028772933271407,1.6339085924029149
2018-05-15,1.0909205968943434,1.1376052763293705,1.01336147492587,1.3255733611762182,1.0159850100652958,1.621972367492299
2018-05-16,1.101102231187092,1.1405402219390843,1.0157464279184256,1.3349592982607437,1.0098113514273919,1.6322176193022502
2018-05-17,1.0941392154111718,1.1291524390876395,1.0127607017909008,1.3303167641475633,1.0128982231694066,1.617446600262819
2018-05-18,1.090160159783686,1.1312655999266337,1.0012769229546215,1.3241015228374282,1.0069451644580938,1.6122742677548618
2018-05-21,1.0978839916098975,1.1458234148652013,1.0136900825819153,1.3334286839206313,1.0169220506765546,1.6502709816171892
2018-05-22,1.0951339319505888,1.144649533564193,1.0044413705981787,1.330014029241189,1.0131186534037466,1.649276280397983
2018-05-23,1.1021555886348804,1.1582677781361432,1.0137932828750387,1.3472216661174061,1.0302060691791188,1.7144277873570497
2018-05-24,1.100926687401612,1.1541587573396663,1.0133709421796508,1.3482393379306947,1.0248594057275546,1.737156226430272
2018-05-25,1.1034426571019778,1.1547455525758548,1.0100093443962892,1.354193808859417,1.0192923120416506,1.7471030489024753
2018-05-29,1.099463790944309,1.1506368226080097,0.9956056043251619,1.3564814529632858,1.0238122348452516,1.7393444552806103
2018-05-30,1.0971236492341487,1.1616720242147796,1.0026290057865879,1.3665906685269655,1.0344504117667321,1.7582931056087925
2018-05-31,1.0934366613296178,1.1603807450893828,1.0187698062537354,1.3705688284941948,1.0571049212280086,1.7486447124743367
2018-06-01,1.1131561114768405,1.1832736116737836,1.0511736142578287,1.3805939866760708,1.0692867885588733,1.7900730791409751
2018-06-04,1.1224594584327379,1.1936050079914862,1.0697558098946534,1.4005516474220179,1.0653730064766442,1.799423042937683
2018-06-05,1.1311195553598121,1.199709597916814,1.0701032075200347,1.4266910548572591,1.063498925254127,1.8192669812791085
2018-06-06,1.135039685874201,1.2032319204199797,1.0674929194336704,1.4261864539026752,1.0546797644196415,1.8274729343278069
2018-06-07,1.1319970848173952,1.1843305798647898,1.0552675149615132,1.4207617369771375,1.0372615336005082,1.7973839338962891
2018-06-08,1.121698737117355,1.1931355136368091,1.052460149004457,1.4162959158635657,1.0423327865283358,1.7932560092105196
2018-06-11,1.1189485827231378,1.1863261489936408,1.0610234607220985,1.4206104336898906,1.0557820852835922,1.7976326566310552
2018-06-12,1.1250923310102123,1.1893788801992524,1.0697840671177705,1.428709587007475,1.0605224383215333,1.8094692786158495
2018-06-13,1.1158474354928694,1.1839784833345015,1.0655304516747284,1.4338482521711187,1.060577588303181,1.889540924423292
2018-06-14,1.1164326130227722,1.1906699654388948,1.0818027096581164,1.4498280096135978,1.0848307684632381,1.9538965565750785
2018-06-15,1.1049640049978349,1.1755252583212614,1.0819342394434701,1.4431922247306828,1.0795391701471961,1.94947039227142
2018-06-18,1.104378827467932,1.1840957842160127,1.1018404052273694,1.449769105280395,1.0930988537118738,1.941612385443592
2018-06-19,1.0865323811969774,1.1840957842160127,1.0967699320019917,1.4590120806499136,1.0885789309082727,2.0141244537609544
2018-06-20,1.091272347609663,1.19595286753638,1.0984412997744482,1.4718799183193245,1.1134383366358274,2.0727108947292883
2018-06-21,1.0851866718215089,1.1873827294131378,1.0870046403997349,1.4551770107295718,1.110682195091448,2.066146018458414
2018-06-22,1.0820268836828688,1.178812688232773,1.0849577623170055,1.4429399242533907,1.1120052007281156,2.04451188353022
2018-06-25,1.0659354963270802,1.1550978429918977,1.0561596048903064,1.3987687326046137,1.0822951419993243,1.9121699502905511
2018-06-26,1.0791597316766346,1.1631986806462173,1.0501972585434738,1.422267198268649,1.096902166138556,1.986323095385738
2018-06-27,1.0775796481374975,1.1451188340331155,1.0366009090009012,1.3965483344061878,1.0794840201655485,1.9415626788406106
2018-06-28,1.0854205723106347,1.1579150999485912,1.0462159531175812,1.4309804196349831,1.081633766450179,1.9665787599701343
2018-06-29,1.083138597834303,1.157680595128446,1.0475585686957665,1.429592638677997,1.0711056349536172,1.9467350113485677
2018-07-02,1.0952508348276975,1.1741167752572306,1.058647902714211,1.4413504055800754,1.0878624053774795,1.980305371187378
2018-07-03,1.076175392588566,1.1628460994015426,1.0355773615558672,1.4246809926111637,1.0623412847162772,1.9422090543992288
2018-07-05,1.0848353947807319,1.1711815388188849,1.0556525647946797,1.4295338626766745,1.0938705292243147,1.9813497790095655
2018-07-06,1.099873803628366,1.1876176220047923,1.0705821349307698,1.4387011222366297,1.120218220841229,2.0303874297692657
2018-07-09,1.1151454498207662,1.19571816883048,1.0836149299314817,1.462578038616603,1.128541540917638,2.0837021250236796
2018-07-10,1.1137994562405722,1.1988882978604805,1.0824787149395432,1.4659843517238051,1.1219269369649285,2.0670910130746387
2018-07-11,1.0993466038624748,1.1972443405475315,1.0834742219687985,1.4760178514779212,1.1164149932606722,2.0821107548488365
2018-07-12,1.1177781329284238,1.2231897444517894,1.1112488319504639,1.5110217835667434,1.140557618919057,2.0564976253239586
2018-07-13,1.1195341391926747,1.2377472685617255,1.116262935267833,1.5248231073357583,1.1427625151853353,1.9684687492025836
2018-07-16,1.1170762419912292,1.2316425816935204,1.1116056245605135,1.532779298938336,1.1422665047350078,1.9917441506284612
2018-07-17,1.1202362195996862,1.2438522462585624,1.1256337820522548,1.5508112114837527,1.1574798392878627,1.887302988969972
2018-07-18,1.1140922818427947,1.2341081298914347,1.1228919641805368,1.5499617827659524,1.1540073419049415,1.865668664321919
2018-07-19,1.122752378769869,1.225655001821072,1.114516335348919,1.524772672906676,1.1470067729268232,1.8114586810542619
2018-07-20,1.120177389221498,1.2476090735818735,1.1125913752595364,1.5253866126235451,1.1572040893796238,1.7956432541926428
2018-07-23,1.1211722952307321,1.2675669945565604,1.1319247360551326,1.515546509013518,1.1625509225234392,1.8036503808294153
2018-07-24,1.1293055713315494,1.263927274229006,1.1719060328087318,1.5384563163411658,1.183276285626676,1.7770924464081714
2018-07-25,1.1399549118676409,1.301143353988952,1.1865728324505662,1.567362687454378,1.1988755003588143,1.8046947886516032
2018-07-26,1.1363856794543952,1.2869379264093046,1.1909201809329508,1.5205927752231179,0.9715577120801029,1.8057889030767724
2018-07-27,1.1174859704705606,1.2641621668206604,1.16291062406547,1.5283891936343281,0.9640061523622604,1.7665986615833127
2018-07-30,1.111225035101652,1.2370427846725167,1.1452957505038963,1.4963877142244084,0.9428948242336146,1.6658873923470234
2018-07-31,1.113448179199795,1.2453784179756135,1.1429670228811237,1.4948907228370174,0.9512732094455458,1.6782711664043315
2018-08-01,1.1790416825071328,1.2477264714062621,1.1455491982825967,1.511484291664485,0.9461469762283216,1.6828965365596333
2018-08-02,1.213506147490316,1.2628709846381407,1.1513145390278503,1.542737211214769,0.9721638528014749,1.7133336729318804
2018-08-03,1.217017023199916,1.268388973213035,1.1490235358819758,1.533452142988408,0.9799358427536573,1.7063210577944554
2018-08-06,1.2233365047422875,1.2694452628039001,1.1500187538347797,1.5540238717831047,1.0235364849370128,1.7452627662730074
2018-08-07,1.2118676125126246,1.2782502935187967,1.1664037516341854,1.5664123898784132,1.01317388823152,1.7497885335024876
2018-08-08,1.2126865957967448,1.2854118516351307,1.1695867724397402,1.586630821005773,1.0207252782571112,1.7288009638527702
2018-08-09,1.222224601121036,1.28752481858837,1.1728638876302018,1.5967233534249725,1.0092050410137687,1.7375043623710011
2018-08-10,1.2185840333216778,1.2796594551829685,1.162075120852024,1.5864458947658047,0.993605911127756,1.7201472719375206
2018-08-13,1.226452146413559,1.2703844453990087,1.1596337979514597,1.5947720671801995,0.9924482705899063,1.69746853946728
2018-08-14,1.2316194619985599,1.286233442520096,1.1662910840872809,1.614494367257096,0.9982912838763005,1.6784701825361164
2018-08-15,1.2344969401098225,1.2687913830966329,1.1402630017554167,1.5833507864690972,0.9895820836206082,1.6233152046522346
2018-08-16,1.252582118350237,1.2685557149619602,1.1328544059225982,1.586630821005773,0.9629589814799574,1.6036205758396123
2018-08-17,1.2775963025344146,1.2678487105579421,1.127661942434761,1.5830144286100014,0.9579979436692997,1.575471176383596
2018-08-20,1.2651476618808801,1.2594810861053423,1.1340562412689879,1.5783803644009415,0.9508321792846148,1.62992978752609
2018-08-21,1.2626818069471193,1.2489925453835657,1.1282816500772919,1.5840236305191693,0.9514936396798858,1.6811059605331469
2018-08-22,1.2627401636507651,1.261720272684803,1.1336432232891551,1.6020891660173073,0.9571161378858144,1.7130352435941327
2018-08-23,1.2653239635456284,1.2676129454803922,1.1318120685082282,1.600406991726187,0.9530371603970188,1.686825445113618
2018-08-24,1.2692580200915689,1.2775126551655576,1.1461501882249043,1.6025012396859668,0.9626831467255929,1.7845526106922887
2018-08-27,1.2797097436084963,1.29165477904634,1.1660280967856866,1.621247960806417,0.9781720614944356,1.813199360757908
2018-08-28,1.290044564248315,1.2994327969193105,1.1560093574047294,1.625570820204982,0.9715577120801029,1.832645266835764
2018-08-29,1.309304076414693,1.320174888828332,1.1730516427853384,1.6804736370384288,0.9695733308942901,1.830407331382444
2018-08-30,1.3213414728303599,1.3193500988284161,1.163492968576667,1.68407334628972,0.9791642520873419,1.845029040893072
2018-08-31,1.3366080033377004,1.3238281811587058,1.143840322840581,1.692761157943692,0.9686362054369058,1.8286169450758163
2018-09-04,1.340894663213137,1.316521596497958,1.1239436243104624,1.7153009844595226,0.9434460695117156,1.8083254575876988
2018-09-05,1.332145704941875,1.2785733071859005,1.114065737430414,1.6777150149326976,0.9215080007351069,1.6968219741888029
2018-09-06,1.3100088093991429,1.2815193042836246,1.0999437023611043,1.6470087891938396,0.8958769194951113,1.723081479272299
2018-09-07,1.2994392356560218,1.2752732747003424,1.0937370864129008,1.6417607852679108,0.8986880413288871,1.7341224161696718
2018-09-10,1.282000244226594,1.2890621387363088,1.0935586539733197,1.6307768596059493,0.9049718302378356,1.7327795790097362
2018-09-11,1.3144125616215054,1.3109825713186936,1.1055024257127721,1.6712642846216315,0.9146729665480574,1.7701794341965682
2018-09-12,1.2980889790049444,1.316521596497958,1.0918497785313037,1.6736612674877853,0.8929554976980397,1.8399064149880966
2018-09-13,1.3294443390255435,1.330663623435863,1.103596255592726,1.6735519287255,0.8894277654873451,1.8309542937350993
2018-09-14,1.3143538259782255,1.3360847660763524,1.1009671775370253,1.6570003244229943,0.8947193638033871,1.8130999475519451
2018-09-17,1.2793579928931766,1.3215890915221224,1.0854930596357493,1.6047215095525118,0.8851282729180839,1.742427972144192
2018-09-18,1.2814712444974412,1.3341996148847257,1.0903473759446476,1.6324925285179106,0.883585176431579,1.828467635547013
2018-09-19,1.2822348078600796,1.3164035200734283,1.099615094705059,1.6201881961362865,0.8987981715999315,1.8250359827427023
2018-09-20,1.2919818931274656,1.3384419321374654,1.1144318527560189,1.6352258692431603,0.9151139967089885,1.8170785627089112
2018-09-21,1.2780656192712025,1.346573694569638,1.094920204059067,1.6105920514313112,0.898081730915264,1.7963395260741013
2018-09-24,1.2964448546676506,1.3514054245162526,1.1017558503653564,1.6268660738760437,0.9117517144432372,1.838215441887432
2018-09-25,1.3046650974144853,1.348812881149099,1.1123474670037299,1.6606672795797286,0.9089955728988578,1.8373203435940473
2018-09-26,1.2942720148059295,1.3432739529127118,1.108441321455182,1.6609195800570205,0.9202402299262127,1.8793453792163224
2018-09-27,1.3208715876841208,1.3483411571082444,1.121727636503707,1.692988305372383,0.9306580614594789,1.8934201263742951
2018-09-28,1.3255105666843283,1.3478700147246536,1.120629073719554,1.6845947587206647,0.9065151812627174,1.860695158225888
2018-10-01,1.3344355424156131,1.3624837657034132,1.1223567391309062,1.685738580772599,0.8953809090447836,1.8970010887074091
2018-10-02,1.3462967319014405,1.3570625261200464,1.1268638023526487,1.657942280426719,0.878238258441638,1.8756651933971038
2018-10-03,1.36267914489619,1.3572982911975964,1.129530388077909,1.6423411020320584,0.8953256742170103,1.8752176442504116
2018-10-04,1.3387219180863246,1.3292495176849497,1.0968919222644515,1.6058906129849277,0.8755925017066798,1.8085741803224649
2018-10-05,1.316996456251277,1.3214713059262246,1.086713684951475,1.589263292872858,0.8672142013408742,1.7474012885203645
2018-10-08,1.313942771210175,1.306385927849488,1.078845168484596,1.5680440014085708,0.8667731711799432,1.7362112318140472
2018-10-09,1.332145704941875,1.3230031972730356,1.0693145346917037,1.5730060819044862,0.87035596852616,1.769085319771399
2018-10-10,1.2704327329571663,1.251113752481374,1.0152300651072437,1.476228059098371,0.8344173557161938,1.6207788398611669
2018-10-11,1.2592170671379666,1.2481678523265272,1.0134459575187702,1.4460433741223382,0.8452760477181398,1.5969562863627753
2018-10-12,1.304195685942789,1.2913013253157697,1.0423286698074823,1.5042850014937832,0.847425878848896,1.688765140949049
2018-10-15,1.2763041183822574,1.2680843786926148,1.0255867348598016,1.481022024830679,0.8462132580216497,1.6567861512850817
2018-10-16,1.3044304390460915,1.308153972045358,1.0528449820302852,1.5306515563577154,0.8752067063735222,1.7227830499345513
2018-10-17,1.2987935225195772,1.3047368325640432,1.0475962931726646,1.5405505643009454,0.8787343537380912,1.8137962194334036
2018-10-18,1.2684359105554677,1.2786908019531664,1.0215681385716877,1.4892389868146692,0.8539300979921843,1.7243249032262715
2018-10-19,1.287754442569851,1.280576922573566,1.02953985533169,1.4836124038409217,0.8491346798187211,1.6544983195089216
2018-10-22,1.2956226503966408,1.292008135834033,1.0339529687067515,1.5048653182579306,0.8531584224797434,1.6389316153820688
2018-10-23,1.3078360642723303,1.2739769545453268,1.0363286712528645,1.4875400010471882,0.8510087610412385,1.6569354608138849
2018-10-24,1.2629752956937015,1.2058587815656914,0.9865821551661214,1.3996517842751353,0.8049827923572647,1.5011190151566247
2018-10-25,1.2906313522716626,1.2763344114350716,1.0287041353109054,1.498868754472366,0.8320470943510977,1.5560252703057402
2018-10-26,1.2700804138323956,1.2605416411828079,1.0060752307010754,1.3816620929184416,0.8012896950477523,1.4911721926844212
2018-10-29,1.2462404688392728,1.2238895750828886,0.9578216499472074,1.294253195720491,0.7832100886794736,1.416621015325665
2018-10-30,1.252464741798586,1.2224759540463617,0.9729670156542125,1.2871380912634736,0.805974982950171,1.4214452118928929
2018-10-31,1.285112096501525,1.2587741786442015,1.0110516818106592,1.343983596105692,0.8366771474257431,1.5008702924218584
2018-11-01,1.3048415885490505,1.2482850562651613,1.0046948906459918,1.4007703249465884,0.8364567171914031,1.5784552800412148
2018-11-02,1.2182905445750956,1.251113752481374,0.9932299740481616,1.4007703249465884,0.8287399620669942,1.5372755412494135
2018-11-05,1.183705197848646,1.2670239205580265,0.9766103184393918,1.3690380858222018,0.8195346665148486,1.568806886906759
2018-11-06,1.1965059681571342,1.2694983875006507,0.9913707788514559,1.3816620929184416,0.8264800006651937,1.5459292331646628
2018-11-07,1.2327938906594318,1.319467593595682,1.026657257228176,1.4764299251465807,0.8352441812102824,1.6287859664979394
2018-11-08,1.2284926416080835,1.3169929327673033,1.016337950606952,1.4759421356683575,0.8150700633851466,1.5811408595011562
2018-11-09,1.2048053145525799,1.2913013253157697,1.0010797728148169,1.4402149251003813,0.7990299881843286,1.509275356462271
2018-11-12,1.1441140585562153,1.2594810861053423,0.9752395179072021,1.376649449661563,0.7802336865930055,1.462525442618802
2018-11-13,1.1326831550248675,1.2603061669338897,0.9728169127068613,1.3718724237374966,0.7835960537048824,1.464166709116485
2018-11-14,1.1006878606972432,1.242433681135294,0.9799623766998599,1.3448246832512523,0.7949509258494073,1.4260207805852838
2018-11-15,1.127851769425464,1.269775159415291,0.9997276899828506,1.362007038746988,0.7929114795280723,1.4425821859313428
2018-11-16,1.1403433249925563,1.2817293794986948,0.9967043116475407,1.3401149032326287,0.7690992446828205,1.4234346143313052
2018-11-19,1.09514918427086,1.2382913119890322,0.9577464900698626,1.2718900822042694,0.7251130617046843,1.3457999201089674
2018-11-20,1.0428251048644386,1.2038477985193528,0.963154821397728,1.2577354607679174,0.7299636298597951,1.32779626439701
2018-11-21,1.0416468868072262,1.220418535361805,0.9742818076239578,1.2756242832664468,0.7431376029374408,1.3036752815608708
2018-11-23,1.0151898899663512,1.2199450663491593,0.9613895760477034,1.2632861996002205,0.7261049977592138,1.287213384280704
2018-11-26,1.0289189676433868,1.260187702737851,0.9846196874071793,1.329955124907986,0.751736163845335,1.3001939221535783
2018-11-27,1.02668009755043,1.2681183086996635,0.980666566935291,1.3300308407175498,0.7441297086842216,1.326055584693364
2018-11-28,1.0661586917715438,1.3152257610573288,1.0199343507379037,1.4110477836057562,0.7538308449944434,1.4057292930971663
2018-11-29,1.0579683852558,1.304218188170584,1.0218779562583968,1.4075322600681495,0.7644138719342761,1.4360670162634503
2018-11-30,1.0522529334901258,1.3125034111774945,1.0276339020189822,1.4214934853604124,0.7750523033941334,1.4230367717875947
2018-12-03,1.0890211619785992,1.3267066090709645,1.0389014516696695,1.4906181695356542,0.777697975282966,1.4437758084224044
